[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
Conv4
Conv4S
Conv6
Namespace(seed=1, dataset='CUB', model='ResNet18', method='maml', train_n_way=5, test_n_way=5, n_shot=1, train_aug=True, steps=2, tau=1.0, loss='ELBO', mean=0.0, kernel='bncossim', batch_size=1, diff_net=None, num_classes=200, save_freq=50, start_epoch=0, stop_epoch=-1, resume=False, warmup=False)
[INFO] Setting SEED: 1
n_query : 16
Tot epochs: 2400
Epoch 0 | Batch 0/100 | Loss 1.706455
Epoch 5 | Batch 90/100 | Loss 1.886806
One iteration : 7.667489528656006s
100 Test Acc = 25.41% +- 1.16%
--> Best model! save...
Epoch 6 | Batch 0/100 | Loss 1.671851
Epoch 6 | Batch 10/100 | Loss 1.834586
Epoch 6 | Batch 20/100 | Loss 1.841572
Epoch 6 | Batch 30/100 | Loss 1.863719
Epoch 6 | Batch 40/100 | Loss 1.845916
Epoch 6 | Batch 50/100 | Loss 1.848396
Epoch 6 | Batch 60/100 | Loss 1.847177
Epoch 6 | Batch 70/100 | Loss 1.848507
Epoch 6 | Batch 80/100 | Loss 1.845662
Epoch 6 | Batch 90/100 | Loss 1.845177
Epoch 7 | Batch 0/100 | Loss 1.751008
Epoch 7 | Batch 10/100 | Loss 1.823536
Epoch 7 | Batch 20/100 | Loss 1.801534
Epoch 7 | Batch 30/100 | Loss 1.817974
Epoch 7 | Batch 40/100 | Loss 1.811184
Epoch 7 | Batch 50/100 | Loss 1.810923
Epoch 7 | Batch 60/100 | Loss 1.816896
Epoch 7 | Batch 70/100 | Loss 1.820725
Epoch 7 | Batch 80/100 | Loss 1.826505
Epoch 7 | Batch 90/100 | Loss 1.820716
Epoch 8 | Batch 0/100 | Loss 1.676439
Epoch 8 | Batch 10/100 | Loss 1.789296
Epoch 8 | Batch 20/100 | Loss 1.783501
Epoch 8 | Batch 30/100 | Loss 1.784524
Epoch 8 | Batch 40/100 | Loss 1.783853
Epoch 8 | Batch 50/100 | Loss 1.782241
Epoch 8 | Batch 60/100 | Loss 1.786260
Epoch 8 | Batch 70/100 | Loss 1.795670
Epoch 8 | Batch 80/100 | Loss 1.793801
Epoch 8 | Batch 90/100 | Loss 1.790350
Epoch 9 | Batch 0/100 | Loss 1.653856
Epoch 9 | Batch 10/100 | Loss 1.742568
Epoch 9 | Batch 20/100 | Loss 1.744318
Epoch 9 | Batch 30/100 | Loss 1.746972
Epoch 9 | Batch 40/100 | Loss 1.754488
Epoch 9 | Batch 50/100 | Loss 1.762330
Epoch 9 | Batch 60/100 | Loss 1.765441
Epoch 9 | Batch 70/100 | Loss 1.770968
Epoch 9 | Batch 80/100 | Loss 1.778031
Epoch 9 | Batch 90/100 | Loss 1.776219
Epoch 10 | Batch 0/100 | Loss 1.808530
Epoch 10 | Batch 10/100 | Loss 1.748721
Epoch 10 | Batch 20/100 | Loss 1.760626
Epoch 10 | Batch 30/100 | Loss 1.771159
Epoch 10 | Batch 40/100 | Loss 1.782412
Epoch 10 | Batch 50/100 | Loss 1.780023
Epoch 10 | Batch 60/100 | Loss 1.775748
Epoch 10 | Batch 70/100 | Loss 1.775645
Epoch 10 | Batch 80/100 | Loss 1.781370
Epoch 10 | Batch 90/100 | Loss 1.781493
One iteration : 7.792424917221069s
100 Test Acc = 25.85% +- 1.13%
--> Best model! save...
Epoch 11 | Batch 0/100 | Loss 1.757312
Epoch 11 | Batch 10/100 | Loss 1.748447
Epoch 11 | Batch 20/100 | Loss 1.769917
Epoch 11 | Batch 30/100 | Loss 1.768620
Epoch 11 | Batch 40/100 | Loss 1.759531
Epoch 11 | Batch 50/100 | Loss 1.758809
Epoch 11 | Batch 60/100 | Loss 1.756788
Epoch 11 | Batch 70/100 | Loss 1.748586
Epoch 11 | Batch 80/100 | Loss 1.749973
Epoch 11 | Batch 90/100 | Loss 1.755380
Epoch 12 | Batch 0/100 | Loss 1.772967
Epoch 12 | Batch 10/100 | Loss 1.801490
Epoch 12 | Batch 20/100 | Loss 1.763992
Epoch 12 | Batch 30/100 | Loss 1.770661
Epoch 12 | Batch 40/100 | Loss 1.763967
Epoch 12 | Batch 50/100 | Loss 1.759195
Epoch 12 | Batch 60/100 | Loss 1.756413
Epoch 12 | Batch 70/100 | Loss 1.756249
Epoch 12 | Batch 80/100 | Loss 1.754572
Epoch 12 | Batch 90/100 | Loss 1.749639
Epoch 13 | Batch 0/100 | Loss 1.920912
Epoch 13 | Batch 10/100 | Loss 1.751455
Epoch 13 | Batch 20/100 | Loss 1.729925
Epoch 13 | Batch 30/100 | Loss 1.746307
Epoch 13 | Batch 40/100 | Loss 1.747280
Epoch 13 | Batch 50/100 | Loss 1.745032
Epoch 13 | Batch 60/100 | Loss 1.749043
Epoch 13 | Batch 70/100 | Loss 1.745605
Epoch 13 | Batch 80/100 | Loss 1.745290
Epoch 13 | Batch 90/100 | Loss 1.743745
Epoch 14 | Batch 0/100 | Loss 1.772249
Epoch 14 | Batch 10/100 | Loss 1.732272
Epoch 14 | Batch 20/100 | Loss 1.738865
Epoch 14 | Batch 30/100 | Loss 1.735214
Epoch 14 | Batch 40/100 | Loss 1.740214
Epoch 14 | Batch 50/100 | Loss 1.743932
Epoch 14 | Batch 60/100 | Loss 1.738889
Epoch 14 | Batch 70/100 | Loss 1.729839
Epoch 14 | Batch 80/100 | Loss 1.729292
Epoch 14 | Batch 90/100 | Loss 1.732202
Epoch 15 | Batch 0/100 | Loss 1.772864
Epoch 15 | Batch 10/100 | Loss 1.743486
Epoch 15 | Batch 20/100 | Loss 1.728085
Epoch 15 | Batch 30/100 | Loss 1.726721
Epoch 15 | Batch 40/100 | Loss 1.727848
Epoch 15 | Batch 50/100 | Loss 1.721316
Epoch 15 | Batch 60/100 | Loss 1.723333
Epoch 15 | Batch 70/100 | Loss 1.725890
Epoch 15 | Batch 80/100 | Loss 1.726413
Epoch 15 | Batch 90/100 | Loss 1.720998
One iteration : 7.962811708450317s
100 Test Acc = 25.12% +- 1.25%
Epoch 16 | Batch 0/100 | Loss 1.789440
Epoch 16 | Batch 10/100 | Loss 1.723859
Epoch 16 | Batch 20/100 | Loss 1.703964
Epoch 16 | Batch 30/100 | Loss 1.714044
Epoch 16 | Batch 40/100 | Loss 1.715041
Epoch 16 | Batch 50/100 | Loss 1.719538
Epoch 16 | Batch 60/100 | Loss 1.719569
Epoch 16 | Batch 70/100 | Loss 1.716883
Epoch 16 | Batch 80/100 | Loss 1.714083
Epoch 16 | Batch 90/100 | Loss 1.709862
Epoch 17 | Batch 0/100 | Loss 1.715168
Epoch 17 | Batch 10/100 | Loss 1.684657
Epoch 17 | Batch 20/100 | Loss 1.716122
Epoch 17 | Batch 30/100 | Loss 1.723037
Epoch 17 | Batch 40/100 | Loss 1.727088
Epoch 17 | Batch 50/100 | Loss 1.723369
Epoch 17 | Batch 60/100 | Loss 1.717143
Epoch 17 | Batch 70/100 | Loss 1.715414
Epoch 17 | Batch 80/100 | Loss 1.714625
Epoch 17 | Batch 90/100 | Loss 1.717587
Epoch 18 | Batch 0/100 | Loss 1.640384
Epoch 18 | Batch 10/100 | Loss 1.698067
Epoch 18 | Batch 20/100 | Loss 1.715394
Epoch 18 | Batch 30/100 | Loss 1.712941
Epoch 18 | Batch 40/100 | Loss 1.711545
Epoch 18 | Batch 50/100 | Loss 1.704212
Epoch 18 | Batch 60/100 | Loss 1.710760
Epoch 18 | Batch 70/100 | Loss 1.706966
Epoch 18 | Batch 80/100 | Loss 1.706892
Epoch 18 | Batch 90/100 | Loss 1.702522
Epoch 19 | Batch 0/100 | Loss 1.747971
Epoch 19 | Batch 10/100 | Loss 1.647284
Epoch 19 | Batch 20/100 | Loss 1.674274
Epoch 19 | Batch 30/100 | Loss 1.692337
Epoch 19 | Batch 40/100 | Loss 1.695390
Epoch 19 | Batch 50/100 | Loss 1.690984
Epoch 19 | Batch 60/100 | Loss 1.696827
Epoch 19 | Batch 70/100 | Loss 1.697993
Epoch 19 | Batch 80/100 | Loss 1.700316
Epoch 19 | Batch 90/100 | Loss 1.700283
Epoch 20 | Batch 0/100 | Loss 1.737081
Epoch 20 | Batch 10/100 | Loss 1.671601
Epoch 20 | Batch 20/100 | Loss 1.687815
Epoch 20 | Batch 30/100 | Loss 1.692065
Epoch 20 | Batch 40/100 | Loss 1.696733
Epoch 20 | Batch 50/100 | Loss 1.693996
Epoch 20 | Batch 60/100 | Loss 1.692575
Epoch 20 | Batch 70/100 | Loss 1.693385
Epoch 20 | Batch 80/100 | Loss 1.693084
Epoch 20 | Batch 90/100 | Loss 1.688621
One iteration : 7.86887526512146s
100 Test Acc = 26.18% +- 1.08%
--> Best model! save...
Epoch 21 | Batch 0/100 | Loss 1.795664
Epoch 21 | Batch 10/100 | Loss 1.671524
Epoch 21 | Batch 20/100 | Loss 1.676839
Epoch 21 | Batch 30/100 | Loss 1.672422
Epoch 21 | Batch 40/100 | Loss 1.683915
Epoch 21 | Batch 50/100 | Loss 1.684173
Epoch 21 | Batch 60/100 | Loss 1.681321
Epoch 21 | Batch 70/100 | Loss 1.683159
Epoch 21 | Batch 80/100 | Loss 1.680268
Epoch 21 | Batch 90/100 | Loss 1.680295
Epoch 22 | Batch 0/100 | Loss 1.613724
Epoch 22 | Batch 10/100 | Loss 1.692297
Epoch 22 | Batch 20/100 | Loss 1.689200
Epoch 22 | Batch 30/100 | Loss 1.691869
Epoch 22 | Batch 40/100 | Loss 1.693891
Epoch 22 | Batch 50/100 | Loss 1.689689
Epoch 22 | Batch 60/100 | Loss 1.687335
Epoch 22 | Batch 70/100 | Loss 1.686774
Epoch 22 | Batch 80/100 | Loss 1.684812
Epoch 22 | Batch 90/100 | Loss 1.687202
Epoch 23 | Batch 0/100 | Loss 1.748160
Epoch 23 | Batch 10/100 | Loss 1.691084
Epoch 23 | Batch 20/100 | Loss 1.679045
Epoch 23 | Batch 30/100 | Loss 1.679595
Epoch 23 | Batch 40/100 | Loss 1.676950
Epoch 23 | Batch 50/100 | Loss 1.676970
Epoch 23 | Batch 60/100 | Loss 1.671884
Epoch 23 | Batch 70/100 | Loss 1.674436
Epoch 23 | Batch 80/100 | Loss 1.670845
Epoch 23 | Batch 90/100 | Loss 1.668711
Epoch 24 | Batch 0/100 | Loss 1.655669
Epoch 24 | Batch 10/100 | Loss 1.702002
Epoch 24 | Batch 20/100 | Loss 1.687226
Epoch 24 | Batch 30/100 | Loss 1.664150
Epoch 24 | Batch 40/100 | Loss 1.659677
Epoch 24 | Batch 50/100 | Loss 1.667617
Epoch 24 | Batch 60/100 | Loss 1.670286
Epoch 24 | Batch 70/100 | Loss 1.669248
Epoch 24 | Batch 80/100 | Loss 1.663638
Epoch 24 | Batch 90/100 | Loss 1.658880
Epoch 25 | Batch 0/100 | Loss 1.736367
Epoch 25 | Batch 10/100 | Loss 1.668268
Epoch 25 | Batch 20/100 | Loss 1.658815
Epoch 25 | Batch 30/100 | Loss 1.660120
Epoch 25 | Batch 40/100 | Loss 1.662057
Epoch 25 | Batch 50/100 | Loss 1.658234
Epoch 25 | Batch 60/100 | Loss 1.661527
Epoch 25 | Batch 70/100 | Loss 1.659665
Epoch 25 | Batch 80/100 | Loss 1.659109
Epoch 25 | Batch 90/100 | Loss 1.658771
One iteration : 7.864133596420288s
100 Test Acc = 25.91% +- 1.34%
Epoch 26 | Batch 0/100 | Loss 1.655497
Epoch 26 | Batch 10/100 | Loss 1.665510
Epoch 26 | Batch 20/100 | Loss 1.651566
Epoch 26 | Batch 30/100 | Loss 1.649016
Epoch 26 | Batch 40/100 | Loss 1.652439
Epoch 26 | Batch 50/100 | Loss 1.656730
Epoch 26 | Batch 60/100 | Loss 1.656374
Epoch 26 | Batch 70/100 | Loss 1.661621
Epoch 26 | Batch 80/100 | Loss 1.660480
Epoch 26 | Batch 90/100 | Loss 1.660083
Epoch 27 | Batch 0/100 | Loss 1.654352
Epoch 27 | Batch 10/100 | Loss 1.660867
Epoch 27 | Batch 20/100 | Loss 1.650460
Epoch 27 | Batch 30/100 | Loss 1.662824
Epoch 27 | Batch 40/100 | Loss 1.668193
Epoch 27 | Batch 50/100 | Loss 1.663719
Epoch 27 | Batch 60/100 | Loss 1.662179
Epoch 27 | Batch 70/100 | Loss 1.664984
Epoch 27 | Batch 80/100 | Loss 1.666836
Epoch 27 | Batch 90/100 | Loss 1.667231
Epoch 28 | Batch 0/100 | Loss 1.610152
Epoch 28 | Batch 10/100 | Loss 1.665552
Epoch 28 | Batch 20/100 | Loss 1.667144
Epoch 28 | Batch 30/100 | Loss 1.664632
Epoch 28 | Batch 40/100 | Loss 1.663754
Epoch 28 | Batch 50/100 | Loss 1.663791
Epoch 28 | Batch 60/100 | Loss 1.656157
Epoch 28 | Batch 70/100 | Loss 1.653327
Epoch 28 | Batch 80/100 | Loss 1.653085
Epoch 28 | Batch 90/100 | Loss 1.655172
Epoch 29 | Batch 0/100 | Loss 1.574448
Epoch 29 | Batch 10/100 | Loss 1.624580
Epoch 29 | Batch 20/100 | Loss 1.643793
Epoch 29 | Batch 30/100 | Loss 1.639877
Epoch 29 | Batch 40/100 | Loss 1.640956
Epoch 29 | Batch 50/100 | Loss 1.642085
Epoch 29 | Batch 60/100 | Loss 1.646917
Epoch 29 | Batch 70/100 | Loss 1.643875
Epoch 29 | Batch 80/100 | Loss 1.643424
Epoch 29 | Batch 90/100 | Loss 1.643436
Epoch 30 | Batch 0/100 | Loss 1.620549
Epoch 30 | Batch 10/100 | Loss 1.657382
Epoch 30 | Batch 20/100 | Loss 1.641062
Epoch 30 | Batch 30/100 | Loss 1.648534
Epoch 30 | Batch 40/100 | Loss 1.644918
Epoch 30 | Batch 50/100 | Loss 1.644909
Epoch 30 | Batch 60/100 | Loss 1.641037
Epoch 30 | Batch 70/100 | Loss 1.644383
Epoch 30 | Batch 80/100 | Loss 1.648048
Epoch 30 | Batch 90/100 | Loss 1.646808
One iteration : 7.881528615951538s
100 Test Acc = 26.62% +- 1.37%
--> Best model! save...
Epoch 31 | Batch 0/100 | Loss 1.620096
Epoch 31 | Batch 10/100 | Loss 1.638438
Epoch 31 | Batch 20/100 | Loss 1.640490
Epoch 31 | Batch 30/100 | Loss 1.644587
Epoch 31 | Batch 40/100 | Loss 1.644709
Epoch 31 | Batch 50/100 | Loss 1.648510
Epoch 31 | Batch 60/100 | Loss 1.646257
Epoch 31 | Batch 70/100 | Loss 1.646252
Epoch 31 | Batch 80/100 | Loss 1.643347
Epoch 31 | Batch 90/100 | Loss 1.644283
Epoch 32 | Batch 0/100 | Loss 1.584547
Epoch 32 | Batch 10/100 | Loss 1.653692
Epoch 32 | Batch 20/100 | Loss 1.659222
Epoch 32 | Batch 30/100 | Loss 1.658323
Epoch 32 | Batch 40/100 | Loss 1.660489
Epoch 32 | Batch 50/100 | Loss 1.654778
Epoch 32 | Batch 60/100 | Loss 1.653396
Epoch 32 | Batch 70/100 | Loss 1.651063
Epoch 32 | Batch 80/100 | Loss 1.652195
Epoch 32 | Batch 90/100 | Loss 1.650490
Epoch 33 | Batch 0/100 | Loss 1.593085
Epoch 33 | Batch 10/100 | Loss 1.632383
Epoch 33 | Batch 20/100 | Loss 1.637647
Epoch 33 | Batch 30/100 | Loss 1.633389
Epoch 33 | Batch 40/100 | Loss 1.641867
Epoch 33 | Batch 50/100 | Loss 1.640151
Epoch 33 | Batch 60/100 | Loss 1.634299
Epoch 33 | Batch 70/100 | Loss 1.640729
Epoch 33 | Batch 80/100 | Loss 1.640842
Epoch 33 | Batch 90/100 | Loss 1.638308
Epoch 34 | Batch 0/100 | Loss 1.554199
Epoch 34 | Batch 10/100 | Loss 1.620905
Epoch 34 | Batch 20/100 | Loss 1.641680
Epoch 34 | Batch 30/100 | Loss 1.635093
Epoch 34 | Batch 40/100 | Loss 1.645077
Epoch 34 | Batch 50/100 | Loss 1.641902
Epoch 34 | Batch 60/100 | Loss 1.642013
Epoch 34 | Batch 70/100 | Loss 1.638637
Epoch 34 | Batch 80/100 | Loss 1.637079
Epoch 34 | Batch 90/100 | Loss 1.636813
Epoch 35 | Batch 0/100 | Loss 1.634619
Epoch 35 | Batch 10/100 | Loss 1.627009
Epoch 35 | Batch 20/100 | Loss 1.624122
Epoch 35 | Batch 30/100 | Loss 1.617267
Epoch 35 | Batch 40/100 | Loss 1.627835
Epoch 35 | Batch 50/100 | Loss 1.630476
Epoch 35 | Batch 60/100 | Loss 1.629282
Epoch 35 | Batch 70/100 | Loss 1.631908
Epoch 35 | Batch 80/100 | Loss 1.630776
Epoch 35 | Batch 90/100 | Loss 1.631013
One iteration : 8.035409688949585s
100 Test Acc = 25.74% +- 1.32%
Epoch 36 | Batch 0/100 | Loss 1.751893
Epoch 36 | Batch 10/100 | Loss 1.646413
Epoch 36 | Batch 20/100 | Loss 1.631437
Epoch 36 | Batch 30/100 | Loss 1.635702
Epoch 36 | Batch 40/100 | Loss 1.629441
Epoch 36 | Batch 50/100 | Loss 1.620108
Epoch 36 | Batch 60/100 | Loss 1.623187
Epoch 36 | Batch 70/100 | Loss 1.621161
Epoch 36 | Batch 80/100 | Loss 1.617994
Epoch 36 | Batch 90/100 | Loss 1.618455
Epoch 37 | Batch 0/100 | Loss 1.621166
Epoch 37 | Batch 10/100 | Loss 1.622893
Epoch 37 | Batch 20/100 | Loss 1.626601
Epoch 37 | Batch 30/100 | Loss 1.626709
Epoch 37 | Batch 40/100 | Loss 1.631461
Epoch 37 | Batch 50/100 | Loss 1.630547
Epoch 37 | Batch 60/100 | Loss 1.631333
Epoch 37 | Batch 70/100 | Loss 1.626998
Epoch 37 | Batch 80/100 | Loss 1.626386
Epoch 37 | Batch 90/100 | Loss 1.626349
Epoch 38 | Batch 0/100 | Loss 1.550357
Epoch 38 | Batch 10/100 | Loss 1.632747
Epoch 38 | Batch 20/100 | Loss 1.634744
Epoch 38 | Batch 30/100 | Loss 1.644823
Epoch 38 | Batch 40/100 | Loss 1.641920
Epoch 38 | Batch 50/100 | Loss 1.636920
Epoch 38 | Batch 60/100 | Loss 1.631167
Epoch 38 | Batch 70/100 | Loss 1.636474
Epoch 38 | Batch 80/100 | Loss 1.636661
Epoch 38 | Batch 90/100 | Loss 1.637459
Epoch 39 | Batch 0/100 | Loss 1.554956
Epoch 39 | Batch 10/100 | Loss 1.593221
Epoch 39 | Batch 20/100 | Loss 1.607448
Epoch 39 | Batch 30/100 | Loss 1.612748
Epoch 39 | Batch 40/100 | Loss 1.613490
Epoch 39 | Batch 50/100 | Loss 1.616142
Epoch 39 | Batch 60/100 | Loss 1.619256
Epoch 39 | Batch 70/100 | Loss 1.621602
Epoch 39 | Batch 80/100 | Loss 1.627964
Epoch 39 | Batch 90/100 | Loss 1.628147
Epoch 40 | Batch 0/100 | Loss 1.678779
Epoch 40 | Batch 10/100 | Loss 1.628354
Epoch 40 | Batch 20/100 | Loss 1.631677
Epoch 40 | Batch 30/100 | Loss 1.630020
Epoch 40 | Batch 40/100 | Loss 1.627657
Epoch 40 | Batch 50/100 | Loss 1.620422
Epoch 40 | Batch 60/100 | Loss 1.623563
Epoch 40 | Batch 70/100 | Loss 1.625991
Epoch 40 | Batch 80/100 | Loss 1.627878
Epoch 40 | Batch 90/100 | Loss 1.625447
One iteration : 8.313756227493286s
100 Test Acc = 26.69% +- 1.40%
--> Best model! save...
Epoch 41 | Batch 0/100 | Loss 1.675397
Epoch 41 | Batch 10/100 | Loss 1.616329
Epoch 41 | Batch 20/100 | Loss 1.617923
Epoch 41 | Batch 30/100 | Loss 1.619207
Epoch 41 | Batch 40/100 | Loss 1.621742
Epoch 41 | Batch 50/100 | Loss 1.627682
Epoch 41 | Batch 60/100 | Loss 1.623404
Epoch 41 | Batch 70/100 | Loss 1.623051
Epoch 41 | Batch 80/100 | Loss 1.622201
Epoch 41 | Batch 90/100 | Loss 1.622115
Epoch 42 | Batch 0/100 | Loss 1.656404
Epoch 42 | Batch 10/100 | Loss 1.614343
Epoch 42 | Batch 20/100 | Loss 1.609669
Epoch 42 | Batch 30/100 | Loss 1.596960
Epoch 42 | Batch 40/100 | Loss 1.599490
Epoch 42 | Batch 50/100 | Loss 1.603572
Epoch 42 | Batch 60/100 | Loss 1.608642
Epoch 42 | Batch 70/100 | Loss 1.606267
Epoch 42 | Batch 80/100 | Loss 1.611259
Epoch 42 | Batch 90/100 | Loss 1.613684
Epoch 43 | Batch 0/100 | Loss 1.630605
Epoch 43 | Batch 10/100 | Loss 1.624039
Epoch 43 | Batch 20/100 | Loss 1.611474
Epoch 43 | Batch 30/100 | Loss 1.615844
Epoch 43 | Batch 40/100 | Loss 1.614194
Epoch 43 | Batch 50/100 | Loss 1.616806
Epoch 43 | Batch 60/100 | Loss 1.614284
Epoch 43 | Batch 70/100 | Loss 1.614624
Epoch 43 | Batch 80/100 | Loss 1.613348
Epoch 43 | Batch 90/100 | Loss 1.614073
Epoch 44 | Batch 0/100 | Loss 1.674219
Epoch 44 | Batch 10/100 | Loss 1.637642
Epoch 44 | Batch 20/100 | Loss 1.631299
Epoch 44 | Batch 30/100 | Loss 1.628390
Epoch 44 | Batch 40/100 | Loss 1.629629
Epoch 44 | Batch 50/100 | Loss 1.629566
Epoch 44 | Batch 60/100 | Loss 1.626056
Epoch 44 | Batch 70/100 | Loss 1.622730
Epoch 44 | Batch 80/100 | Loss 1.624333
Epoch 44 | Batch 90/100 | Loss 1.620769
Epoch 45 | Batch 0/100 | Loss 1.577457
Epoch 45 | Batch 10/100 | Loss 1.599677
Epoch 45 | Batch 20/100 | Loss 1.614800
Epoch 45 | Batch 30/100 | Loss 1.617539
Epoch 45 | Batch 40/100 | Loss 1.614923
Epoch 45 | Batch 50/100 | Loss 1.616560
Epoch 45 | Batch 60/100 | Loss 1.614340
Epoch 45 | Batch 70/100 | Loss 1.613531
Epoch 45 | Batch 80/100 | Loss 1.609129
Epoch 45 | Batch 90/100 | Loss 1.609231
One iteration : 8.2852463722229s
100 Test Acc = 26.57% +- 1.00%
Epoch 46 | Batch 0/100 | Loss 1.626006
Epoch 46 | Batch 10/100 | Loss 1.611548
Epoch 46 | Batch 20/100 | Loss 1.601978
Epoch 46 | Batch 30/100 | Loss 1.611178
Epoch 46 | Batch 40/100 | Loss 1.620614
Epoch 46 | Batch 50/100 | Loss 1.618267
Epoch 46 | Batch 60/100 | Loss 1.615624
Epoch 46 | Batch 70/100 | Loss 1.617350
Epoch 46 | Batch 80/100 | Loss 1.617175
Epoch 46 | Batch 90/100 | Loss 1.617316
Epoch 47 | Batch 0/100 | Loss 1.589080
Epoch 47 | Batch 10/100 | Loss 1.605789
Epoch 47 | Batch 20/100 | Loss 1.606181
Epoch 47 | Batch 30/100 | Loss 1.614228
Epoch 47 | Batch 40/100 | Loss 1.611980
Epoch 47 | Batch 50/100 | Loss 1.608724
Epoch 47 | Batch 60/100 | Loss 1.611128
Epoch 47 | Batch 70/100 | Loss 1.610938
Epoch 47 | Batch 80/100 | Loss 1.608842
Epoch 47 | Batch 90/100 | Loss 1.608934
Epoch 48 | Batch 0/100 | Loss 1.519598
Epoch 48 | Batch 10/100 | Loss 1.596269
Epoch 48 | Batch 20/100 | Loss 1.605308
Epoch 48 | Batch 30/100 | Loss 1.605241
Epoch 48 | Batch 40/100 | Loss 1.611889
Epoch 48 | Batch 50/100 | Loss 1.614229
Epoch 48 | Batch 60/100 | Loss 1.612395
Epoch 48 | Batch 70/100 | Loss 1.611919
Epoch 48 | Batch 80/100 | Loss 1.611162
Epoch 48 | Batch 90/100 | Loss 1.611264
Epoch 49 | Batch 0/100 | Loss 1.717997
Epoch 49 | Batch 10/100 | Loss 1.580822
Epoch 49 | Batch 20/100 | Loss 1.598093
Epoch 49 | Batch 30/100 | Loss 1.603132
Epoch 49 | Batch 40/100 | Loss 1.603872
Epoch 49 | Batch 50/100 | Loss 1.603162
Epoch 49 | Batch 60/100 | Loss 1.604329
