[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
Conv4
Conv4S
Conv6
Namespace(seed=1, dataset='CUB', model='ResNet50', method='maml', train_n_way=5, test_n_way=5, n_shot=1, train_aug=True, steps=2, tau=1.0, loss='ELBO', mean=0.0, kernel='bncossim', batch_size=1, diff_net=None, num_classes=200, save_freq=50, start_epoch=0, stop_epoch=-1, resume=False, warmup=False)
[INFO] Setting SEED: 1
n_query : 16
Inner lr : 0.01
Tot epochs: 2400
Meta-lr : 0.0001
Epoch 0 | Batch 0/100 | Loss 15.978111
Epoch 49 | Batch 50/100 | Loss 13.018726
Epoch 49 | Batch 60/100 | Loss 13.297349
Epoch 49 | Batch 70/100 | Loss 13.280375
Epoch 49 | Batch 80/100 | Loss 13.340920
Epoch 49 | Batch 90/100 | Loss 13.382250
Epoch 50 | Batch 0/100 | Loss 10.369109
Epoch 50 | Batch 10/100 | Loss 12.155084
Epoch 50 | Batch 20/100 | Loss 12.216875
Epoch 50 | Batch 30/100 | Loss 13.127576
Epoch 50 | Batch 40/100 | Loss 13.633360
Epoch 50 | Batch 50/100 | Loss 14.158224
Epoch 50 | Batch 60/100 | Loss 13.807331
Epoch 50 | Batch 70/100 | Loss 13.505271
Epoch 50 | Batch 80/100 | Loss 13.382393
Epoch 50 | Batch 90/100 | Loss 13.247957
One iteration : 16.858139276504517s
100 Test Acc = 21.52% +- 0.80%
Epoch 51 | Batch 0/100 | Loss 16.694134
Epoch 51 | Batch 10/100 | Loss 14.938054
Epoch 51 | Batch 20/100 | Loss 14.045597
Epoch 51 | Batch 30/100 | Loss 13.574036
Epoch 51 | Batch 40/100 | Loss 13.657688
Epoch 51 | Batch 50/100 | Loss 13.854507
Epoch 51 | Batch 60/100 | Loss 13.651578
Epoch 51 | Batch 70/100 | Loss 13.341561
Epoch 51 | Batch 80/100 | Loss 13.252431
Epoch 51 | Batch 90/100 | Loss 13.359104
Epoch 52 | Batch 0/100 | Loss 11.358397
Epoch 52 | Batch 10/100 | Loss 13.506965
Epoch 52 | Batch 20/100 | Loss 13.168861
Epoch 52 | Batch 30/100 | Loss 12.690186
Epoch 52 | Batch 40/100 | Loss 12.859537
Epoch 52 | Batch 50/100 | Loss 12.357167
Epoch 52 | Batch 60/100 | Loss 12.508812
Epoch 52 | Batch 70/100 | Loss 12.513420
Epoch 52 | Batch 80/100 | Loss 12.624488
Epoch 52 | Batch 90/100 | Loss 12.494411
Epoch 53 | Batch 0/100 | Loss 17.568533
Epoch 53 | Batch 10/100 | Loss 13.038493
Epoch 53 | Batch 20/100 | Loss 12.567033
Epoch 53 | Batch 30/100 | Loss 12.501849
Epoch 53 | Batch 40/100 | Loss 12.470228
Epoch 53 | Batch 50/100 | Loss 12.545674
Epoch 53 | Batch 60/100 | Loss 12.810406
Epoch 53 | Batch 70/100 | Loss 12.609530
Epoch 53 | Batch 80/100 | Loss 12.520974
Epoch 53 | Batch 90/100 | Loss 12.766470
Epoch 54 | Batch 0/100 | Loss 9.175225
Epoch 54 | Batch 10/100 | Loss 12.974414
Epoch 54 | Batch 20/100 | Loss 13.168454
Epoch 54 | Batch 30/100 | Loss 13.034510
Epoch 54 | Batch 40/100 | Loss 13.243172
Epoch 54 | Batch 50/100 | Loss 13.532167
Epoch 54 | Batch 60/100 | Loss 13.614179
Epoch 54 | Batch 70/100 | Loss 13.305016
Epoch 54 | Batch 80/100 | Loss 13.232069
Epoch 54 | Batch 90/100 | Loss 13.329998
Epoch 55 | Batch 0/100 | Loss 16.514277
Epoch 55 | Batch 10/100 | Loss 15.219534
Epoch 55 | Batch 20/100 | Loss 14.759043
Epoch 55 | Batch 30/100 | Loss 13.997804
Epoch 55 | Batch 40/100 | Loss 13.041510
Epoch 55 | Batch 50/100 | Loss 13.321048
Epoch 55 | Batch 60/100 | Loss 13.252918
Epoch 55 | Batch 70/100 | Loss 13.182513
Epoch 55 | Batch 80/100 | Loss 13.018403
Epoch 55 | Batch 90/100 | Loss 13.081208
One iteration : 17.668912649154663s
100 Test Acc = 22.12% +- 0.88%
Epoch 56 | Batch 0/100 | Loss 15.904651
Epoch 56 | Batch 10/100 | Loss 12.925640
Epoch 56 | Batch 20/100 | Loss 13.511370
Epoch 56 | Batch 30/100 | Loss 13.166529
Epoch 56 | Batch 40/100 | Loss 13.324641
Epoch 56 | Batch 50/100 | Loss 13.092154
Epoch 56 | Batch 60/100 | Loss 13.067683
Epoch 56 | Batch 70/100 | Loss 12.988907
Epoch 56 | Batch 80/100 | Loss 12.911535
Epoch 56 | Batch 90/100 | Loss 13.012161
Epoch 57 | Batch 0/100 | Loss 21.587717
Epoch 57 | Batch 10/100 | Loss 13.960240
Epoch 57 | Batch 20/100 | Loss 13.398280
Epoch 57 | Batch 30/100 | Loss 14.367030
Epoch 57 | Batch 40/100 | Loss 13.910192
Epoch 57 | Batch 50/100 | Loss 13.888781
Epoch 57 | Batch 60/100 | Loss 13.976622
Epoch 57 | Batch 70/100 | Loss 13.800064
Epoch 57 | Batch 80/100 | Loss 13.952480
Epoch 57 | Batch 90/100 | Loss 13.796760
Epoch 58 | Batch 0/100 | Loss 15.077200
Epoch 58 | Batch 10/100 | Loss 14.134816
Epoch 58 | Batch 20/100 | Loss 13.941072
Epoch 58 | Batch 30/100 | Loss 14.137977
Epoch 58 | Batch 40/100 | Loss 13.701230
Epoch 58 | Batch 50/100 | Loss 13.597115
Epoch 58 | Batch 60/100 | Loss 13.657875
Epoch 58 | Batch 70/100 | Loss 13.440642
Epoch 58 | Batch 80/100 | Loss 13.573677
Epoch 58 | Batch 90/100 | Loss 13.354584
Epoch 59 | Batch 0/100 | Loss 9.277067
Epoch 59 | Batch 10/100 | Loss 13.282397
Epoch 59 | Batch 20/100 | Loss 13.896242
Epoch 59 | Batch 30/100 | Loss 13.027366
Epoch 59 | Batch 40/100 | Loss 13.298019
Epoch 59 | Batch 50/100 | Loss 12.985908
Epoch 59 | Batch 60/100 | Loss 13.040659
Epoch 59 | Batch 70/100 | Loss 12.952730
Epoch 59 | Batch 80/100 | Loss 13.062158
Epoch 59 | Batch 90/100 | Loss 12.980772
Epoch 60 | Batch 0/100 | Loss 5.825287
Epoch 60 | Batch 10/100 | Loss 12.022791
Epoch 60 | Batch 20/100 | Loss 12.851700
Epoch 60 | Batch 30/100 | Loss 12.280224
Epoch 60 | Batch 40/100 | Loss 12.332142
Epoch 60 | Batch 50/100 | Loss 12.358038
Epoch 60 | Batch 60/100 | Loss 12.954100
Epoch 60 | Batch 70/100 | Loss 13.225673
Epoch 60 | Batch 80/100 | Loss 13.362387
Epoch 60 | Batch 90/100 | Loss 13.303767
One iteration : 16.32248830795288s
100 Test Acc = 21.81% +- 0.86%
Epoch 61 | Batch 0/100 | Loss 7.826781
Epoch 61 | Batch 10/100 | Loss 13.576029
Epoch 61 | Batch 20/100 | Loss 14.466416
Epoch 61 | Batch 30/100 | Loss 14.564535
Epoch 61 | Batch 40/100 | Loss 14.327550
Epoch 61 | Batch 50/100 | Loss 13.935624
Epoch 61 | Batch 60/100 | Loss 13.731889
Epoch 61 | Batch 70/100 | Loss 13.719848
Epoch 61 | Batch 80/100 | Loss 13.620299
Epoch 61 | Batch 90/100 | Loss 13.529354
Epoch 62 | Batch 0/100 | Loss 18.581017
Epoch 62 | Batch 10/100 | Loss 13.683633
Epoch 62 | Batch 20/100 | Loss 12.466510
Epoch 62 | Batch 30/100 | Loss 12.951311
Epoch 62 | Batch 40/100 | Loss 12.922099
Epoch 62 | Batch 50/100 | Loss 13.311146
Epoch 62 | Batch 60/100 | Loss 13.019477
Epoch 62 | Batch 70/100 | Loss 13.142205
Epoch 62 | Batch 80/100 | Loss 13.431818
Epoch 62 | Batch 90/100 | Loss 13.354876
Epoch 63 | Batch 0/100 | Loss 14.933250
Epoch 63 | Batch 10/100 | Loss 12.812957
Epoch 63 | Batch 20/100 | Loss 12.735400
Epoch 63 | Batch 30/100 | Loss 12.654251
Epoch 63 | Batch 40/100 | Loss 12.155156
Epoch 63 | Batch 50/100 | Loss 12.336200
Epoch 63 | Batch 60/100 | Loss 12.884131
Epoch 63 | Batch 70/100 | Loss 12.692737
Epoch 63 | Batch 80/100 | Loss 12.768216
Epoch 63 | Batch 90/100 | Loss 12.700038
Epoch 64 | Batch 0/100 | Loss 16.125378
Epoch 64 | Batch 10/100 | Loss 13.418840
Epoch 64 | Batch 20/100 | Loss 13.802189
Epoch 64 | Batch 30/100 | Loss 13.782990
Epoch 64 | Batch 40/100 | Loss 13.285549
Epoch 64 | Batch 50/100 | Loss 13.512628
Epoch 64 | Batch 60/100 | Loss 13.832436
Epoch 64 | Batch 70/100 | Loss 13.568892
Epoch 64 | Batch 80/100 | Loss 13.535486
Epoch 64 | Batch 90/100 | Loss 13.459204
Epoch 65 | Batch 0/100 | Loss 11.941824
Epoch 65 | Batch 10/100 | Loss 12.832287
Epoch 65 | Batch 20/100 | Loss 13.493110
Epoch 65 | Batch 30/100 | Loss 13.726483
Epoch 65 | Batch 40/100 | Loss 13.219942
Epoch 65 | Batch 50/100 | Loss 13.411902
Epoch 65 | Batch 60/100 | Loss 13.178747
Epoch 65 | Batch 70/100 | Loss 13.076416
Epoch 65 | Batch 80/100 | Loss 13.262844
Epoch 65 | Batch 90/100 | Loss 13.139650
One iteration : 17.391769886016846s
100 Test Acc = 21.38% +- 0.95%
Epoch 66 | Batch 0/100 | Loss 14.468100
Epoch 66 | Batch 10/100 | Loss 12.279735
Epoch 66 | Batch 20/100 | Loss 11.585487
Epoch 66 | Batch 30/100 | Loss 11.732751
Epoch 66 | Batch 40/100 | Loss 11.458799
Epoch 66 | Batch 50/100 | Loss 11.718639
Epoch 66 | Batch 60/100 | Loss 12.056851
Epoch 66 | Batch 70/100 | Loss 12.268035
Epoch 66 | Batch 80/100 | Loss 12.203225
Epoch 66 | Batch 90/100 | Loss 12.352842
Epoch 67 | Batch 0/100 | Loss 10.812277
Epoch 67 | Batch 10/100 | Loss 12.629623
Epoch 67 | Batch 20/100 | Loss 13.620328
Epoch 67 | Batch 30/100 | Loss 13.948062
Epoch 67 | Batch 40/100 | Loss 13.514242
Epoch 67 | Batch 50/100 | Loss 13.383467
Epoch 67 | Batch 60/100 | Loss 13.344205
Epoch 67 | Batch 70/100 | Loss 13.333204
Epoch 67 | Batch 80/100 | Loss 13.406651
Epoch 67 | Batch 90/100 | Loss 13.293597
Epoch 68 | Batch 0/100 | Loss 15.482689
Epoch 68 | Batch 10/100 | Loss 14.791967
Epoch 68 | Batch 20/100 | Loss 13.807564
Epoch 68 | Batch 30/100 | Loss 13.617714
Epoch 68 | Batch 40/100 | Loss 14.078828
Epoch 68 | Batch 50/100 | Loss 14.583051
Epoch 68 | Batch 60/100 | Loss 14.427604
Epoch 68 | Batch 70/100 | Loss 14.698888
Epoch 68 | Batch 80/100 | Loss 14.884189
Epoch 68 | Batch 90/100 | Loss 14.827721
Epoch 69 | Batch 0/100 | Loss 15.317484
Epoch 69 | Batch 10/100 | Loss 12.207858
Epoch 69 | Batch 20/100 | Loss 12.806280
Epoch 69 | Batch 30/100 | Loss 12.959143
Epoch 69 | Batch 40/100 | Loss 13.262729
Epoch 69 | Batch 50/100 | Loss 13.389429
Epoch 69 | Batch 60/100 | Loss 13.663550
Epoch 69 | Batch 70/100 | Loss 13.438279
Epoch 69 | Batch 80/100 | Loss 13.670810
Epoch 69 | Batch 90/100 | Loss 13.793055
Epoch 70 | Batch 0/100 | Loss 20.100300
Epoch 70 | Batch 10/100 | Loss 14.338790
Epoch 70 | Batch 20/100 | Loss 13.867307
Epoch 70 | Batch 30/100 | Loss 14.467357
Epoch 70 | Batch 40/100 | Loss 14.442013
Epoch 70 | Batch 50/100 | Loss 14.596977
Epoch 70 | Batch 60/100 | Loss 14.356182
Epoch 70 | Batch 70/100 | Loss 14.061634
Epoch 70 | Batch 80/100 | Loss 13.801465
Epoch 70 | Batch 90/100 | Loss 13.798359
One iteration : 18.39039635658264s
100 Test Acc = 22.25% +- 0.96%
Epoch 71 | Batch 0/100 | Loss 12.535637
Epoch 71 | Batch 10/100 | Loss 14.672548
Epoch 71 | Batch 20/100 | Loss 15.545493
Epoch 71 | Batch 30/100 | Loss 15.330261
Epoch 71 | Batch 40/100 | Loss 14.553946
Epoch 71 | Batch 50/100 | Loss 14.619141
Epoch 71 | Batch 60/100 | Loss 14.570996
Epoch 71 | Batch 70/100 | Loss 14.218349
Epoch 71 | Batch 80/100 | Loss 14.359284
Epoch 71 | Batch 90/100 | Loss 14.273371
Epoch 72 | Batch 0/100 | Loss 11.571055
Epoch 72 | Batch 10/100 | Loss 15.851457
Epoch 72 | Batch 20/100 | Loss 13.649964
Epoch 72 | Batch 30/100 | Loss 14.170570
Epoch 72 | Batch 40/100 | Loss 14.566255
Epoch 72 | Batch 50/100 | Loss 14.165012
Epoch 72 | Batch 60/100 | Loss 14.049539
Epoch 72 | Batch 70/100 | Loss 13.754337
Epoch 72 | Batch 80/100 | Loss 13.679202
Epoch 72 | Batch 90/100 | Loss 13.673999
Epoch 73 | Batch 0/100 | Loss 9.199966
Epoch 73 | Batch 10/100 | Loss 11.853356
Epoch 73 | Batch 20/100 | Loss 13.218126
Epoch 73 | Batch 30/100 | Loss 13.139135
Epoch 73 | Batch 40/100 | Loss 12.900149
Epoch 73 | Batch 50/100 | Loss 13.068243
Epoch 73 | Batch 60/100 | Loss 13.573742
Epoch 73 | Batch 70/100 | Loss 13.611304
Epoch 73 | Batch 80/100 | Loss 13.413239
Epoch 73 | Batch 90/100 | Loss 13.418404
Epoch 74 | Batch 0/100 | Loss 28.636578
Epoch 74 | Batch 10/100 | Loss 14.400266
Epoch 74 | Batch 20/100 | Loss 13.207296
Epoch 74 | Batch 30/100 | Loss 13.693975
Epoch 74 | Batch 40/100 | Loss 13.687197
Epoch 74 | Batch 50/100 | Loss 13.246566
Epoch 74 | Batch 60/100 | Loss 13.481578
Epoch 74 | Batch 70/100 | Loss 13.514996
Epoch 74 | Batch 80/100 | Loss 13.546702
Epoch 74 | Batch 90/100 | Loss 13.873641
Epoch 75 | Batch 0/100 | Loss 6.727881
Epoch 75 | Batch 10/100 | Loss 12.294722
Epoch 75 | Batch 20/100 | Loss 11.958014
Epoch 75 | Batch 30/100 | Loss 12.413013
Epoch 75 | Batch 40/100 | Loss 12.631781
Epoch 75 | Batch 50/100 | Loss 12.716489
Epoch 75 | Batch 60/100 | Loss 12.919468
Epoch 75 | Batch 70/100 | Loss 13.098735
Epoch 75 | Batch 80/100 | Loss 13.149888
Epoch 75 | Batch 90/100 | Loss 13.236457
One iteration : 17.555283784866333s
100 Test Acc = 21.12% +- 0.93%
Epoch 76 | Batch 0/100 | Loss 11.303688
Epoch 76 | Batch 10/100 | Loss 13.106219
Epoch 76 | Batch 20/100 | Loss 13.877097
Epoch 76 | Batch 30/100 | Loss 14.105955
Epoch 76 | Batch 40/100 | Loss 14.363366
Epoch 76 | Batch 50/100 | Loss 14.222244
Epoch 76 | Batch 60/100 | Loss 14.069460
Epoch 76 | Batch 70/100 | Loss 13.804938
Epoch 76 | Batch 80/100 | Loss 14.027292
Epoch 76 | Batch 90/100 | Loss 13.986329
Epoch 77 | Batch 0/100 | Loss 12.246546
Epoch 77 | Batch 10/100 | Loss 13.629116
Epoch 77 | Batch 20/100 | Loss 12.889683
Epoch 77 | Batch 30/100 | Loss 13.145943
Epoch 77 | Batch 40/100 | Loss 12.987420
Epoch 77 | Batch 50/100 | Loss 12.904653
Epoch 77 | Batch 60/100 | Loss 13.068052
Epoch 77 | Batch 70/100 | Loss 13.370057
Epoch 77 | Batch 80/100 | Loss 13.102575
Epoch 77 | Batch 90/100 | Loss 13.444973
Epoch 78 | Batch 0/100 | Loss 7.148199
Epoch 78 | Batch 10/100 | Loss 12.562521
Epoch 78 | Batch 20/100 | Loss 12.787925
Epoch 78 | Batch 30/100 | Loss 13.068047
Epoch 78 | Batch 40/100 | Loss 13.059444
Epoch 78 | Batch 50/100 | Loss 13.211952
Epoch 78 | Batch 60/100 | Loss 13.174368
Epoch 78 | Batch 70/100 | Loss 13.199109
Epoch 78 | Batch 80/100 | Loss 13.274738
Epoch 78 | Batch 90/100 | Loss 13.326018
Epoch 79 | Batch 0/100 | Loss 11.802107
Epoch 79 | Batch 10/100 | Loss 14.081880
Epoch 79 | Batch 20/100 | Loss 13.366387
Epoch 79 | Batch 30/100 | Loss 13.524147
Epoch 79 | Batch 40/100 | Loss 13.734421
Epoch 79 | Batch 50/100 | Loss 13.570714
Epoch 79 | Batch 60/100 | Loss 13.872694
Epoch 79 | Batch 70/100 | Loss 14.328759
Epoch 79 | Batch 80/100 | Loss 14.332096
Epoch 79 | Batch 90/100 | Loss 14.200339
Epoch 80 | Batch 0/100 | Loss 15.097483
Epoch 80 | Batch 10/100 | Loss 15.481912
Epoch 80 | Batch 20/100 | Loss 14.969586
Epoch 80 | Batch 30/100 | Loss 14.430470
Epoch 80 | Batch 40/100 | Loss 14.882197
Epoch 80 | Batch 50/100 | Loss 14.523732
Epoch 80 | Batch 60/100 | Loss 14.268621
Epoch 80 | Batch 70/100 | Loss 14.294288
Epoch 80 | Batch 80/100 | Loss 14.199497
Epoch 80 | Batch 90/100 | Loss 14.336873
One iteration : 18.282817602157593s
100 Test Acc = 22.50% +- 0.88%
Epoch 81 | Batch 0/100 | Loss 13.554318
Epoch 81 | Batch 10/100 | Loss 16.509923
Epoch 81 | Batch 20/100 | Loss 15.915871
Epoch 81 | Batch 30/100 | Loss 16.006101
Epoch 81 | Batch 40/100 | Loss 15.516741
Epoch 81 | Batch 50/100 | Loss 15.666395
Epoch 81 | Batch 60/100 | Loss 15.640799
Epoch 81 | Batch 70/100 | Loss 16.281441
Epoch 81 | Batch 80/100 | Loss 16.387601
Epoch 81 | Batch 90/100 | Loss 16.341026
Epoch 82 | Batch 0/100 | Loss 18.639696
Epoch 82 | Batch 10/100 | Loss 15.855425
Epoch 82 | Batch 20/100 | Loss 15.422029
Epoch 82 | Batch 30/100 | Loss 15.534100
Epoch 82 | Batch 40/100 | Loss 15.416413
Epoch 82 | Batch 50/100 | Loss 15.391499
Epoch 82 | Batch 60/100 | Loss 15.353733
Epoch 82 | Batch 70/100 | Loss 15.393930
Epoch 82 | Batch 80/100 | Loss 15.471982
Epoch 82 | Batch 90/100 | Loss 15.603722
Epoch 83 | Batch 0/100 | Loss 8.588140
Epoch 83 | Batch 10/100 | Loss 16.601361
Epoch 83 | Batch 20/100 | Loss 15.883637
Epoch 83 | Batch 30/100 | Loss 15.416581
Epoch 83 | Batch 40/100 | Loss 16.130290
Epoch 83 | Batch 50/100 | Loss 16.015297
Epoch 83 | Batch 60/100 | Loss 16.308803
Epoch 83 | Batch 70/100 | Loss 15.957467
Epoch 83 | Batch 80/100 | Loss 15.888874
Epoch 83 | Batch 90/100 | Loss 16.079766
Epoch 84 | Batch 0/100 | Loss 21.367031
Epoch 84 | Batch 10/100 | Loss 18.302467
Epoch 84 | Batch 20/100 | Loss 16.917561
Epoch 84 | Batch 30/100 | Loss 16.645089
Epoch 84 | Batch 40/100 | Loss 16.401075
Epoch 84 | Batch 50/100 | Loss 16.195181
Epoch 84 | Batch 60/100 | Loss 15.789332
Epoch 84 | Batch 70/100 | Loss 15.939841
Epoch 84 | Batch 80/100 | Loss 16.284606
Epoch 84 | Batch 90/100 | Loss 16.359687
Epoch 85 | Batch 0/100 | Loss 10.857435
Epoch 85 | Batch 10/100 | Loss 14.477731
Epoch 85 | Batch 20/100 | Loss 13.968158
Epoch 85 | Batch 30/100 | Loss 14.385804
Epoch 85 | Batch 40/100 | Loss 13.936957
Epoch 85 | Batch 50/100 | Loss 14.258461
Epoch 85 | Batch 60/100 | Loss 14.230953
Epoch 85 | Batch 70/100 | Loss 14.330140
Epoch 85 | Batch 80/100 | Loss 14.146871
Epoch 85 | Batch 90/100 | Loss 14.529864
One iteration : 17.445146083831787s
100 Test Acc = 21.85% +- 0.90%
Epoch 86 | Batch 0/100 | Loss 8.001135
Epoch 86 | Batch 10/100 | Loss 14.950031
Epoch 86 | Batch 20/100 | Loss 15.356263
Epoch 86 | Batch 30/100 | Loss 15.406064
Epoch 86 | Batch 40/100 | Loss 15.510291
Epoch 86 | Batch 50/100 | Loss 15.127894
Epoch 86 | Batch 60/100 | Loss 14.862525
Epoch 86 | Batch 70/100 | Loss 14.880113
Epoch 86 | Batch 80/100 | Loss 15.178554
Epoch 86 | Batch 90/100 | Loss 15.315422
Epoch 87 | Batch 0/100 | Loss 16.471775
Epoch 87 | Batch 10/100 | Loss 18.389405
Epoch 87 | Batch 20/100 | Loss 16.803921
Epoch 87 | Batch 30/100 | Loss 15.831255
Epoch 87 | Batch 40/100 | Loss 15.875985
Epoch 87 | Batch 50/100 | Loss 15.656217
Epoch 87 | Batch 60/100 | Loss 15.438007
Epoch 87 | Batch 70/100 | Loss 15.575585
Epoch 87 | Batch 80/100 | Loss 15.860087
Epoch 87 | Batch 90/100 | Loss 16.058754
Epoch 88 | Batch 0/100 | Loss 16.726368
Epoch 88 | Batch 10/100 | Loss 16.458159
Epoch 88 | Batch 20/100 | Loss 17.614460
Epoch 88 | Batch 30/100 | Loss 16.405117
Epoch 88 | Batch 40/100 | Loss 16.426975
Epoch 88 | Batch 50/100 | Loss 16.230470
Epoch 88 | Batch 60/100 | Loss 16.406725
Epoch 88 | Batch 70/100 | Loss 16.088389
Epoch 88 | Batch 80/100 | Loss 16.032276
Epoch 88 | Batch 90/100 | Loss 15.795551
Epoch 89 | Batch 0/100 | Loss 14.856890
Epoch 89 | Batch 10/100 | Loss 16.048162
Epoch 89 | Batch 20/100 | Loss 16.937421
Epoch 89 | Batch 30/100 | Loss 16.553055
Epoch 89 | Batch 40/100 | Loss 16.078965
Epoch 89 | Batch 50/100 | Loss 15.482680
Epoch 89 | Batch 60/100 | Loss 16.040347
Epoch 89 | Batch 70/100 | Loss 16.171127
Epoch 89 | Batch 80/100 | Loss 15.873233
Epoch 89 | Batch 90/100 | Loss 15.840221
Epoch 90 | Batch 0/100 | Loss 13.690763
Epoch 90 | Batch 10/100 | Loss 14.168718
Epoch 90 | Batch 20/100 | Loss 14.545109
Epoch 90 | Batch 30/100 | Loss 14.624901
Epoch 90 | Batch 40/100 | Loss 15.055413
Epoch 90 | Batch 50/100 | Loss 15.093411
Epoch 90 | Batch 60/100 | Loss 15.287892
Epoch 90 | Batch 70/100 | Loss 15.530396
Epoch 90 | Batch 80/100 | Loss 15.818591
Epoch 90 | Batch 90/100 | Loss 15.939237
One iteration : 16.51882839202881s
100 Test Acc = 21.88% +- 0.97%
Epoch 91 | Batch 0/100 | Loss 14.820147
Epoch 91 | Batch 10/100 | Loss 16.212350
Epoch 91 | Batch 20/100 | Loss 17.248184
Epoch 91 | Batch 30/100 | Loss 16.798668
Epoch 91 | Batch 40/100 | Loss 16.722404
Epoch 91 | Batch 50/100 | Loss 16.377029
Epoch 91 | Batch 60/100 | Loss 16.562303
Epoch 91 | Batch 70/100 | Loss 16.561391
Epoch 91 | Batch 80/100 | Loss 16.508072
Epoch 91 | Batch 90/100 | Loss 16.377826
Epoch 92 | Batch 0/100 | Loss 8.610304
Epoch 92 | Batch 10/100 | Loss 13.546128
Epoch 92 | Batch 20/100 | Loss 15.260642
Epoch 92 | Batch 30/100 | Loss 15.483761
Epoch 92 | Batch 40/100 | Loss 15.674934
Epoch 92 | Batch 50/100 | Loss 16.096767
Epoch 92 | Batch 60/100 | Loss 15.825221
Epoch 92 | Batch 70/100 | Loss 15.753521
Epoch 92 | Batch 80/100 | Loss 15.546826
Epoch 92 | Batch 90/100 | Loss 15.484587
Epoch 93 | Batch 0/100 | Loss 15.693507
Epoch 93 | Batch 10/100 | Loss 14.994817
Epoch 93 | Batch 20/100 | Loss 15.129624
Epoch 93 | Batch 30/100 | Loss 15.395366
Epoch 93 | Batch 40/100 | Loss 15.460353
Epoch 93 | Batch 50/100 | Loss 15.434512
Epoch 93 | Batch 60/100 | Loss 15.190860
Epoch 93 | Batch 70/100 | Loss 15.469775
Epoch 93 | Batch 80/100 | Loss 15.646835
Epoch 93 | Batch 90/100 | Loss 15.636458
Epoch 94 | Batch 0/100 | Loss 11.667265
Epoch 94 | Batch 10/100 | Loss 17.680981
Epoch 94 | Batch 20/100 | Loss 17.045783
Epoch 94 | Batch 30/100 | Loss 16.811020
Epoch 94 | Batch 40/100 | Loss 16.502148
Epoch 94 | Batch 50/100 | Loss 16.686182
Epoch 94 | Batch 60/100 | Loss 16.151962
Epoch 94 | Batch 70/100 | Loss 16.290858
Epoch 94 | Batch 80/100 | Loss 16.347291
Epoch 94 | Batch 90/100 | Loss 16.292612
Epoch 95 | Batch 0/100 | Loss 23.196976
Epoch 95 | Batch 10/100 | Loss 16.896299
Epoch 95 | Batch 20/100 | Loss 16.868311
Epoch 95 | Batch 30/100 | Loss 17.101946
Epoch 95 | Batch 40/100 | Loss 16.733387
Epoch 95 | Batch 50/100 | Loss 16.937654
Epoch 95 | Batch 60/100 | Loss 17.084904
Epoch 95 | Batch 70/100 | Loss 17.066787
Epoch 95 | Batch 80/100 | Loss 16.812025
Epoch 95 | Batch 90/100 | Loss 17.046271
One iteration : 18.321913719177246s
100 Test Acc = 21.60% +- 0.92%
Epoch 96 | Batch 0/100 | Loss 18.294149
Epoch 96 | Batch 10/100 | Loss 14.932256
Epoch 96 | Batch 20/100 | Loss 14.709238
Epoch 96 | Batch 30/100 | Loss 14.637645
Epoch 96 | Batch 40/100 | Loss 15.150835
Epoch 96 | Batch 50/100 | Loss 15.127305
Epoch 96 | Batch 60/100 | Loss 15.533064
Epoch 96 | Batch 70/100 | Loss 15.345251
Epoch 96 | Batch 80/100 | Loss 15.197730
Epoch 96 | Batch 90/100 | Loss 15.233848
Epoch 97 | Batch 0/100 | Loss 22.914326
Epoch 97 | Batch 10/100 | Loss 16.724884
Epoch 97 | Batch 20/100 | Loss 15.756562
Epoch 97 | Batch 30/100 | Loss 15.218705
Epoch 97 | Batch 40/100 | Loss 14.935158
Epoch 97 | Batch 50/100 | Loss 15.580639
Epoch 97 | Batch 60/100 | Loss 15.811505
Epoch 97 | Batch 70/100 | Loss 15.963776
Epoch 97 | Batch 80/100 | Loss 15.850570
Epoch 97 | Batch 90/100 | Loss 15.737342
Epoch 98 | Batch 0/100 | Loss 15.686636
Epoch 98 | Batch 10/100 | Loss 17.628979
Epoch 98 | Batch 20/100 | Loss 16.377265
Epoch 98 | Batch 30/100 | Loss 16.808330
Epoch 98 | Batch 40/100 | Loss 17.242443
Epoch 98 | Batch 50/100 | Loss 17.537847
Epoch 98 | Batch 60/100 | Loss 17.481692
Epoch 98 | Batch 70/100 | Loss 17.360143
Epoch 98 | Batch 80/100 | Loss 16.874409
Epoch 98 | Batch 90/100 | Loss 16.643122
Epoch 99 | Batch 0/100 | Loss 19.647108
Epoch 99 | Batch 10/100 | Loss 17.794606
Epoch 99 | Batch 20/100 | Loss 17.408067
Epoch 99 | Batch 30/100 | Loss 16.826207
Epoch 99 | Batch 40/100 | Loss 17.475210
Epoch 99 | Batch 50/100 | Loss 17.400001
Epoch 99 | Batch 60/100 | Loss 17.117311
Epoch 99 | Batch 70/100 | Loss 16.677313
Epoch 99 | Batch 80/100 | Loss 16.635859
Epoch 99 | Batch 90/100 | Loss 16.629808
slurmstepd-d-7-2-1: error: *** JOB 26635507 ON d-7-2-1 CANCELLED AT 2024-07-23T02:46:23 DUE TO TIME LIMIT ***
