[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
[WARNING] install tensorboardX to record simulation logs.
Conv4
Conv4S
Conv6
Namespace(seed=1, dataset='CUB', model='ResNet18', method='maml', train_n_way=5, test_n_way=5, n_shot=1, train_aug=True, steps=2, tau=1.0, loss='ELBO', mean=0.0, kernel='bncossim', batch_size=1, diff_net=None, num_classes=200, save_freq=50, start_epoch=0, stop_epoch=-1, resume=False, warmup=False)
[INFO] Setting SEED: 1
n_query : 16
Inner lr : 0.01
Tot epochs: 2400
Meta-lr : 0.0001
Epoch 0 | Batch 0/100 | Loss 1.700701
Epoch 5 | Batch 80/100 | Loss 1.794552
Epoch 5 | Batch 90/100 | Loss 1.796891
One iteration : 8.120657444000244s
100 Test Acc = 23.88% +- 1.18%
Epoch 6 | Batch 0/100 | Loss 1.707235
Epoch 6 | Batch 10/100 | Loss 1.814783
Epoch 6 | Batch 20/100 | Loss 1.798375
Epoch 6 | Batch 30/100 | Loss 1.809455
Epoch 6 | Batch 40/100 | Loss 1.790198
Epoch 6 | Batch 50/100 | Loss 1.780671
Epoch 6 | Batch 60/100 | Loss 1.784985
Epoch 6 | Batch 70/100 | Loss 1.783333
Epoch 6 | Batch 80/100 | Loss 1.783848
Epoch 6 | Batch 90/100 | Loss 1.787196
Epoch 7 | Batch 0/100 | Loss 1.734694
Epoch 7 | Batch 10/100 | Loss 1.758877
Epoch 7 | Batch 20/100 | Loss 1.762759
Epoch 7 | Batch 30/100 | Loss 1.758276
Epoch 7 | Batch 40/100 | Loss 1.778027
Epoch 7 | Batch 50/100 | Loss 1.788106
Epoch 7 | Batch 60/100 | Loss 1.806583
Epoch 7 | Batch 70/100 | Loss 1.815166
Epoch 7 | Batch 80/100 | Loss 1.824226
Epoch 7 | Batch 90/100 | Loss 1.814986
Epoch 8 | Batch 0/100 | Loss 1.812645
Epoch 8 | Batch 10/100 | Loss 1.881222
Epoch 8 | Batch 20/100 | Loss 1.821882
Epoch 8 | Batch 30/100 | Loss 1.823476
Epoch 8 | Batch 40/100 | Loss 1.812008
Epoch 8 | Batch 50/100 | Loss 1.809681
Epoch 8 | Batch 60/100 | Loss 1.805618
Epoch 8 | Batch 70/100 | Loss 1.818058
Epoch 8 | Batch 80/100 | Loss 1.816647
Epoch 8 | Batch 90/100 | Loss 1.816406
Epoch 9 | Batch 0/100 | Loss 1.620451
Epoch 9 | Batch 10/100 | Loss 1.744843
Epoch 9 | Batch 20/100 | Loss 1.766351
Epoch 9 | Batch 30/100 | Loss 1.765531
Epoch 9 | Batch 40/100 | Loss 1.787322
Epoch 9 | Batch 50/100 | Loss 1.789828
Epoch 9 | Batch 60/100 | Loss 1.791263
Epoch 9 | Batch 70/100 | Loss 1.793139
Epoch 9 | Batch 80/100 | Loss 1.795994
Epoch 9 | Batch 90/100 | Loss 1.796330
Epoch 10 | Batch 0/100 | Loss 1.780082
Epoch 10 | Batch 10/100 | Loss 1.807409
Epoch 10 | Batch 20/100 | Loss 1.840022
Epoch 10 | Batch 30/100 | Loss 1.823029
Epoch 10 | Batch 40/100 | Loss 1.825559
Epoch 10 | Batch 50/100 | Loss 1.823982
Epoch 10 | Batch 60/100 | Loss 1.817734
Epoch 10 | Batch 70/100 | Loss 1.814842
Epoch 10 | Batch 80/100 | Loss 1.814708
Epoch 10 | Batch 90/100 | Loss 1.817918
One iteration : 7.832026958465576s
100 Test Acc = 23.86% +- 1.05%
Epoch 11 | Batch 0/100 | Loss 1.877041
Epoch 11 | Batch 10/100 | Loss 1.819020
Epoch 11 | Batch 20/100 | Loss 1.824430
Epoch 11 | Batch 30/100 | Loss 1.838198
Epoch 11 | Batch 40/100 | Loss 1.835021
Epoch 11 | Batch 50/100 | Loss 1.828485
Epoch 11 | Batch 60/100 | Loss 1.832255
Epoch 11 | Batch 70/100 | Loss 1.813893
Epoch 11 | Batch 80/100 | Loss 1.814489
Epoch 11 | Batch 90/100 | Loss 1.817848
Epoch 12 | Batch 0/100 | Loss 1.811801
Epoch 12 | Batch 10/100 | Loss 1.813568
Epoch 12 | Batch 20/100 | Loss 1.767869
Epoch 12 | Batch 30/100 | Loss 1.795120
Epoch 12 | Batch 40/100 | Loss 1.797215
Epoch 12 | Batch 50/100 | Loss 1.794274
Epoch 12 | Batch 60/100 | Loss 1.790377
Epoch 12 | Batch 70/100 | Loss 1.791153
Epoch 12 | Batch 80/100 | Loss 1.789156
Epoch 12 | Batch 90/100 | Loss 1.784298
Epoch 13 | Batch 0/100 | Loss 1.922450
Epoch 13 | Batch 10/100 | Loss 1.797635
Epoch 13 | Batch 20/100 | Loss 1.782877
Epoch 13 | Batch 30/100 | Loss 1.797123
Epoch 13 | Batch 40/100 | Loss 1.808319
Epoch 13 | Batch 50/100 | Loss 1.800654
Epoch 13 | Batch 60/100 | Loss 1.808799
Epoch 13 | Batch 70/100 | Loss 1.804558
Epoch 13 | Batch 80/100 | Loss 1.800514
Epoch 13 | Batch 90/100 | Loss 1.800597
Epoch 14 | Batch 0/100 | Loss 1.824289
Epoch 14 | Batch 10/100 | Loss 1.790974
Epoch 14 | Batch 20/100 | Loss 1.793148
Epoch 14 | Batch 30/100 | Loss 1.795145
Epoch 14 | Batch 40/100 | Loss 1.798731
Epoch 14 | Batch 50/100 | Loss 1.807140
Epoch 14 | Batch 60/100 | Loss 1.809549
Epoch 14 | Batch 70/100 | Loss 1.805191
Epoch 14 | Batch 80/100 | Loss 1.795800
Epoch 14 | Batch 90/100 | Loss 1.799583
Epoch 15 | Batch 0/100 | Loss 1.842979
Epoch 15 | Batch 10/100 | Loss 1.830481
Epoch 15 | Batch 20/100 | Loss 1.796685
Epoch 15 | Batch 30/100 | Loss 1.782784
Epoch 15 | Batch 40/100 | Loss 1.793262
Epoch 15 | Batch 50/100 | Loss 1.794921
Epoch 15 | Batch 60/100 | Loss 1.798544
Epoch 15 | Batch 70/100 | Loss 1.806063
Epoch 15 | Batch 80/100 | Loss 1.815341
Epoch 15 | Batch 90/100 | Loss 1.817487
One iteration : 7.608518600463867s
100 Test Acc = 24.35% +- 1.06%
--> Best model! save...
Epoch 16 | Batch 0/100 | Loss 2.014077
Epoch 16 | Batch 10/100 | Loss 1.895821
Epoch 16 | Batch 20/100 | Loss 1.902214
Epoch 16 | Batch 30/100 | Loss 1.907259
Epoch 16 | Batch 40/100 | Loss 1.901929
Epoch 16 | Batch 50/100 | Loss 1.902785
Epoch 16 | Batch 60/100 | Loss 1.910998
Epoch 16 | Batch 70/100 | Loss 1.901830
Epoch 16 | Batch 80/100 | Loss 1.906754
Epoch 16 | Batch 90/100 | Loss 1.906274
Epoch 17 | Batch 0/100 | Loss 1.871286
Epoch 17 | Batch 10/100 | Loss 1.851355
Epoch 17 | Batch 20/100 | Loss 1.933431
Epoch 17 | Batch 30/100 | Loss 1.931417
Epoch 17 | Batch 40/100 | Loss 1.951252
Epoch 17 | Batch 50/100 | Loss 1.946752
Epoch 17 | Batch 60/100 | Loss 1.931461
Epoch 17 | Batch 70/100 | Loss 1.925740
Epoch 17 | Batch 80/100 | Loss 1.920945
Epoch 17 | Batch 90/100 | Loss 1.922122
Epoch 18 | Batch 0/100 | Loss 1.825920
Epoch 18 | Batch 10/100 | Loss 1.932664
Epoch 18 | Batch 20/100 | Loss 1.983203
Epoch 18 | Batch 30/100 | Loss 1.963123
Epoch 18 | Batch 40/100 | Loss 1.948788
Epoch 18 | Batch 50/100 | Loss 1.938825
Epoch 18 | Batch 60/100 | Loss 1.944503
Epoch 18 | Batch 70/100 | Loss 1.937023
Epoch 18 | Batch 80/100 | Loss 1.939818
Epoch 18 | Batch 90/100 | Loss 1.933805
Epoch 19 | Batch 0/100 | Loss 1.905237
Epoch 19 | Batch 10/100 | Loss 1.910633
Epoch 19 | Batch 20/100 | Loss 1.914058
Epoch 19 | Batch 30/100 | Loss 1.922560
Epoch 19 | Batch 40/100 | Loss 1.921860
Epoch 19 | Batch 50/100 | Loss 1.922719
Epoch 19 | Batch 60/100 | Loss 1.930916
Epoch 19 | Batch 70/100 | Loss 1.934209
Epoch 19 | Batch 80/100 | Loss 1.933137
Epoch 19 | Batch 90/100 | Loss 1.932066
Epoch 20 | Batch 0/100 | Loss 1.993696
Epoch 20 | Batch 10/100 | Loss 1.918241
Epoch 20 | Batch 20/100 | Loss 1.925465
Epoch 20 | Batch 30/100 | Loss 1.923324
Epoch 20 | Batch 40/100 | Loss 1.933933
Epoch 20 | Batch 50/100 | Loss 1.946092
Epoch 20 | Batch 60/100 | Loss 1.941657
Epoch 20 | Batch 70/100 | Loss 1.954723
Epoch 20 | Batch 80/100 | Loss 1.956360
Epoch 20 | Batch 90/100 | Loss 1.950255
One iteration : 8.330217361450195s
100 Test Acc = 25.02% +- 1.22%
--> Best model! save...
Epoch 21 | Batch 0/100 | Loss 2.058923
Epoch 21 | Batch 10/100 | Loss 1.910651
Epoch 21 | Batch 20/100 | Loss 1.908418
Epoch 21 | Batch 30/100 | Loss 1.909118
Epoch 21 | Batch 40/100 | Loss 1.928160
Epoch 21 | Batch 50/100 | Loss 1.933875
Epoch 21 | Batch 60/100 | Loss 1.936263
Epoch 21 | Batch 70/100 | Loss 1.936361
Epoch 21 | Batch 80/100 | Loss 1.926998
Epoch 21 | Batch 90/100 | Loss 1.927491
Epoch 22 | Batch 0/100 | Loss 1.847184
Epoch 22 | Batch 10/100 | Loss 1.887682
Epoch 22 | Batch 20/100 | Loss 1.913308
Epoch 22 | Batch 30/100 | Loss 1.927699
Epoch 22 | Batch 40/100 | Loss 1.916526
Epoch 22 | Batch 50/100 | Loss 1.917246
Epoch 22 | Batch 60/100 | Loss 1.908812
Epoch 22 | Batch 70/100 | Loss 1.915726
Epoch 22 | Batch 80/100 | Loss 1.909824
Epoch 22 | Batch 90/100 | Loss 1.908930
Epoch 23 | Batch 0/100 | Loss 1.862604
Epoch 23 | Batch 10/100 | Loss 1.965730
Epoch 23 | Batch 20/100 | Loss 1.972770
Epoch 23 | Batch 30/100 | Loss 1.943594
Epoch 23 | Batch 40/100 | Loss 1.929105
Epoch 23 | Batch 50/100 | Loss 1.924125
Epoch 23 | Batch 60/100 | Loss 1.928123
Epoch 23 | Batch 70/100 | Loss 1.924310
Epoch 23 | Batch 80/100 | Loss 1.918321
Epoch 23 | Batch 90/100 | Loss 1.918960
Epoch 24 | Batch 0/100 | Loss 2.126887
Epoch 24 | Batch 10/100 | Loss 2.061001
Epoch 24 | Batch 20/100 | Loss 2.010564
Epoch 24 | Batch 30/100 | Loss 1.970588
Epoch 24 | Batch 40/100 | Loss 1.965013
Epoch 24 | Batch 50/100 | Loss 1.964424
Epoch 24 | Batch 60/100 | Loss 1.950246
Epoch 24 | Batch 70/100 | Loss 1.957879
Epoch 24 | Batch 80/100 | Loss 1.949290
Epoch 24 | Batch 90/100 | Loss 1.944837
Epoch 25 | Batch 0/100 | Loss 1.750615
Epoch 25 | Batch 10/100 | Loss 1.918565
Epoch 25 | Batch 20/100 | Loss 1.931065
Epoch 25 | Batch 30/100 | Loss 1.916017
Epoch 25 | Batch 40/100 | Loss 1.922768
Epoch 25 | Batch 50/100 | Loss 1.927821
Epoch 25 | Batch 60/100 | Loss 1.935457
Epoch 25 | Batch 70/100 | Loss 1.931162
Epoch 25 | Batch 80/100 | Loss 1.939468
Epoch 25 | Batch 90/100 | Loss 1.944477
One iteration : 7.537883520126343s
100 Test Acc = 24.90% +- 1.24%
Epoch 26 | Batch 0/100 | Loss 1.879812
Epoch 26 | Batch 10/100 | Loss 1.944326
Epoch 26 | Batch 20/100 | Loss 1.952494
Epoch 26 | Batch 30/100 | Loss 1.934176
Epoch 26 | Batch 40/100 | Loss 1.934306
Epoch 26 | Batch 50/100 | Loss 1.929251
Epoch 26 | Batch 60/100 | Loss 1.941114
Epoch 26 | Batch 70/100 | Loss 1.936845
Epoch 26 | Batch 80/100 | Loss 1.935811
Epoch 26 | Batch 90/100 | Loss 1.930935
Epoch 27 | Batch 0/100 | Loss 2.171139
Epoch 27 | Batch 10/100 | Loss 1.976122
Epoch 27 | Batch 20/100 | Loss 1.942770
Epoch 27 | Batch 30/100 | Loss 1.934730
Epoch 27 | Batch 40/100 | Loss 1.958706
Epoch 27 | Batch 50/100 | Loss 1.947227
Epoch 27 | Batch 60/100 | Loss 1.945624
Epoch 27 | Batch 70/100 | Loss 1.951678
Epoch 27 | Batch 80/100 | Loss 1.962820
Epoch 27 | Batch 90/100 | Loss 1.962376
Epoch 28 | Batch 0/100 | Loss 1.934796
Epoch 28 | Batch 10/100 | Loss 2.062077
Epoch 28 | Batch 20/100 | Loss 2.003933
Epoch 28 | Batch 30/100 | Loss 1.962067
Epoch 28 | Batch 40/100 | Loss 1.972096
Epoch 28 | Batch 50/100 | Loss 1.967071
Epoch 28 | Batch 60/100 | Loss 1.966008
Epoch 28 | Batch 70/100 | Loss 1.963249
Epoch 28 | Batch 80/100 | Loss 1.961903
Epoch 28 | Batch 90/100 | Loss 1.965555
Epoch 29 | Batch 0/100 | Loss 1.656413
Epoch 29 | Batch 10/100 | Loss 1.907288
Epoch 29 | Batch 20/100 | Loss 1.927342
Epoch 29 | Batch 30/100 | Loss 1.932483
Epoch 29 | Batch 40/100 | Loss 1.943587
Epoch 29 | Batch 50/100 | Loss 1.942546
Epoch 29 | Batch 60/100 | Loss 1.951261
Epoch 29 | Batch 70/100 | Loss 1.963839
Epoch 29 | Batch 80/100 | Loss 1.968480
Epoch 29 | Batch 90/100 | Loss 1.972827
Epoch 30 | Batch 0/100 | Loss 1.959028
Epoch 30 | Batch 10/100 | Loss 2.047923
Epoch 30 | Batch 20/100 | Loss 1.985792
Epoch 30 | Batch 30/100 | Loss 2.008717
Epoch 30 | Batch 40/100 | Loss 1.993979
Epoch 30 | Batch 50/100 | Loss 1.989484
Epoch 30 | Batch 60/100 | Loss 1.983818
Epoch 30 | Batch 70/100 | Loss 1.976732
Epoch 30 | Batch 80/100 | Loss 1.983461
Epoch 30 | Batch 90/100 | Loss 1.988985
One iteration : 8.078843593597412s
100 Test Acc = 24.12% +- 1.22%
Epoch 31 | Batch 0/100 | Loss 1.798600
Epoch 31 | Batch 10/100 | Loss 2.008459
Epoch 31 | Batch 20/100 | Loss 2.018224
Epoch 31 | Batch 30/100 | Loss 2.035164
Epoch 31 | Batch 40/100 | Loss 2.035383
Epoch 31 | Batch 50/100 | Loss 2.038733
Epoch 31 | Batch 60/100 | Loss 2.029936
Epoch 31 | Batch 70/100 | Loss 2.034605
Epoch 31 | Batch 80/100 | Loss 2.035420
Epoch 31 | Batch 90/100 | Loss 2.052636
Epoch 32 | Batch 0/100 | Loss 2.045780
Epoch 32 | Batch 10/100 | Loss 2.063622
Epoch 32 | Batch 20/100 | Loss 2.012901
Epoch 32 | Batch 30/100 | Loss 2.048155
Epoch 32 | Batch 40/100 | Loss 2.085716
Epoch 32 | Batch 50/100 | Loss 2.062651
Epoch 32 | Batch 60/100 | Loss 2.081736
Epoch 32 | Batch 70/100 | Loss 2.084258
Epoch 32 | Batch 80/100 | Loss 2.077329
Epoch 32 | Batch 90/100 | Loss 2.080521
Epoch 33 | Batch 0/100 | Loss 1.904119
Epoch 33 | Batch 10/100 | Loss 2.044965
Epoch 33 | Batch 20/100 | Loss 2.013194
Epoch 33 | Batch 30/100 | Loss 2.036902
Epoch 33 | Batch 40/100 | Loss 2.047203
Epoch 33 | Batch 50/100 | Loss 2.048957
Epoch 33 | Batch 60/100 | Loss 2.029760
Epoch 33 | Batch 70/100 | Loss 2.034111
Epoch 33 | Batch 80/100 | Loss 2.033583
Epoch 33 | Batch 90/100 | Loss 2.029709
Epoch 34 | Batch 0/100 | Loss 1.841082
Epoch 34 | Batch 10/100 | Loss 1.952709
Epoch 34 | Batch 20/100 | Loss 2.001549
Epoch 34 | Batch 30/100 | Loss 2.046097
Epoch 34 | Batch 40/100 | Loss 2.056120
Epoch 34 | Batch 50/100 | Loss 2.057298
Epoch 34 | Batch 60/100 | Loss 2.038665
Epoch 34 | Batch 70/100 | Loss 2.032375
Epoch 34 | Batch 80/100 | Loss 2.024946
Epoch 34 | Batch 90/100 | Loss 2.029045
Epoch 35 | Batch 0/100 | Loss 2.089947
Epoch 35 | Batch 10/100 | Loss 1.998318
Epoch 35 | Batch 20/100 | Loss 2.015111
Epoch 35 | Batch 30/100 | Loss 2.001819
Epoch 35 | Batch 40/100 | Loss 2.013957
Epoch 35 | Batch 50/100 | Loss 2.041614
Epoch 35 | Batch 60/100 | Loss 2.043880
Epoch 35 | Batch 70/100 | Loss 2.062430
Epoch 35 | Batch 80/100 | Loss 2.055867
Epoch 35 | Batch 90/100 | Loss 2.059529
One iteration : 8.10040807723999s
100 Test Acc = 24.84% +- 1.11%
Epoch 36 | Batch 0/100 | Loss 1.967797
Epoch 36 | Batch 10/100 | Loss 2.107076
Epoch 36 | Batch 20/100 | Loss 2.062503
Epoch 36 | Batch 30/100 | Loss 2.115263
Epoch 36 | Batch 40/100 | Loss 2.088325
Epoch 36 | Batch 50/100 | Loss 2.078966
Epoch 36 | Batch 60/100 | Loss 2.077296
Epoch 36 | Batch 70/100 | Loss 2.083091
Epoch 36 | Batch 80/100 | Loss 2.080216
Epoch 36 | Batch 90/100 | Loss 2.087363
Epoch 37 | Batch 0/100 | Loss 2.235208
Epoch 37 | Batch 10/100 | Loss 2.072633
Epoch 37 | Batch 20/100 | Loss 2.049529
Epoch 37 | Batch 30/100 | Loss 2.096998
Epoch 37 | Batch 40/100 | Loss 2.084901
Epoch 37 | Batch 50/100 | Loss 2.100756
Epoch 37 | Batch 60/100 | Loss 2.107655
Epoch 37 | Batch 70/100 | Loss 2.101008
Epoch 37 | Batch 80/100 | Loss 2.110065
Epoch 37 | Batch 90/100 | Loss 2.102935
Epoch 38 | Batch 0/100 | Loss 2.290198
Epoch 38 | Batch 10/100 | Loss 2.208627
Epoch 38 | Batch 20/100 | Loss 2.136555
Epoch 38 | Batch 30/100 | Loss 2.159541
Epoch 38 | Batch 40/100 | Loss 2.166126
Epoch 38 | Batch 50/100 | Loss 2.142866
Epoch 38 | Batch 60/100 | Loss 2.106074
Epoch 38 | Batch 70/100 | Loss 2.104246
Epoch 38 | Batch 80/100 | Loss 2.104320
Epoch 38 | Batch 90/100 | Loss 2.100884
Epoch 39 | Batch 0/100 | Loss 2.015343
Epoch 39 | Batch 10/100 | Loss 2.107559
Epoch 39 | Batch 20/100 | Loss 2.079482
Epoch 39 | Batch 30/100 | Loss 2.091363
Epoch 39 | Batch 40/100 | Loss 2.085860
Epoch 39 | Batch 50/100 | Loss 2.101967
Epoch 39 | Batch 60/100 | Loss 2.101717
Epoch 39 | Batch 70/100 | Loss 2.104884
Epoch 39 | Batch 80/100 | Loss 2.114412
Epoch 39 | Batch 90/100 | Loss 2.116384
Epoch 40 | Batch 0/100 | Loss 2.322381
Epoch 40 | Batch 10/100 | Loss 2.045493
Epoch 40 | Batch 20/100 | Loss 2.078329
Epoch 40 | Batch 30/100 | Loss 2.064879
Epoch 40 | Batch 40/100 | Loss 2.083660
Epoch 40 | Batch 50/100 | Loss 2.061359
Epoch 40 | Batch 60/100 | Loss 2.071211
Epoch 40 | Batch 70/100 | Loss 2.091096
Epoch 40 | Batch 80/100 | Loss 2.096782
Epoch 40 | Batch 90/100 | Loss 2.099023
One iteration : 7.942304849624634s
100 Test Acc = 24.01% +- 1.13%
Epoch 41 | Batch 0/100 | Loss 2.119373
Epoch 41 | Batch 10/100 | Loss 2.065263
Epoch 41 | Batch 20/100 | Loss 2.074950
Epoch 41 | Batch 30/100 | Loss 2.099371
Epoch 41 | Batch 40/100 | Loss 2.108479
Epoch 41 | Batch 50/100 | Loss 2.110045
Epoch 41 | Batch 60/100 | Loss 2.112602
Epoch 41 | Batch 70/100 | Loss 2.109779
Epoch 41 | Batch 80/100 | Loss 2.101469
Epoch 41 | Batch 90/100 | Loss 2.086938
Epoch 42 | Batch 0/100 | Loss 2.294114
Epoch 42 | Batch 10/100 | Loss 2.063700
Epoch 42 | Batch 20/100 | Loss 2.067741
Epoch 42 | Batch 30/100 | Loss 2.052602
Epoch 42 | Batch 40/100 | Loss 2.086520
Epoch 42 | Batch 50/100 | Loss 2.092189
Epoch 42 | Batch 60/100 | Loss 2.111996
Epoch 42 | Batch 70/100 | Loss 2.113357
Epoch 42 | Batch 80/100 | Loss 2.119153
Epoch 42 | Batch 90/100 | Loss 2.114787
Epoch 43 | Batch 0/100 | Loss 2.074838
Epoch 43 | Batch 10/100 | Loss 2.098509
Epoch 43 | Batch 20/100 | Loss 2.110453
Epoch 43 | Batch 30/100 | Loss 2.137833
Epoch 43 | Batch 40/100 | Loss 2.127039
Epoch 43 | Batch 50/100 | Loss 2.110667
Epoch 43 | Batch 60/100 | Loss 2.094023
Epoch 43 | Batch 70/100 | Loss 2.100582
Epoch 43 | Batch 80/100 | Loss 2.106707
Epoch 43 | Batch 90/100 | Loss 2.099867
Epoch 44 | Batch 0/100 | Loss 2.132487
Epoch 44 | Batch 10/100 | Loss 2.116373
Epoch 44 | Batch 20/100 | Loss 2.104126
Epoch 44 | Batch 30/100 | Loss 2.073210
Epoch 44 | Batch 40/100 | Loss 2.078486
Epoch 44 | Batch 50/100 | Loss 2.069060
Epoch 44 | Batch 60/100 | Loss 2.081202
Epoch 44 | Batch 70/100 | Loss 2.099661
Epoch 44 | Batch 80/100 | Loss 2.094160
Epoch 44 | Batch 90/100 | Loss 2.088046
Epoch 45 | Batch 0/100 | Loss 2.146294
Epoch 45 | Batch 10/100 | Loss 2.136184
Epoch 45 | Batch 20/100 | Loss 2.119905
Epoch 45 | Batch 30/100 | Loss 2.125787
Epoch 45 | Batch 40/100 | Loss 2.118248
Epoch 45 | Batch 50/100 | Loss 2.085099
Epoch 45 | Batch 60/100 | Loss 2.068172
Epoch 45 | Batch 70/100 | Loss 2.070296
Epoch 45 | Batch 80/100 | Loss 2.068651
Epoch 45 | Batch 90/100 | Loss 2.079649
One iteration : 7.699465036392212s
100 Test Acc = 24.91% +- 1.03%
Epoch 46 | Batch 0/100 | Loss 2.383821
Epoch 46 | Batch 10/100 | Loss 2.177100
Epoch 46 | Batch 20/100 | Loss 2.122408
Epoch 46 | Batch 30/100 | Loss 2.144461
Epoch 46 | Batch 40/100 | Loss 2.141327
Epoch 46 | Batch 50/100 | Loss 2.115063
Epoch 46 | Batch 60/100 | Loss 2.112040
Epoch 46 | Batch 70/100 | Loss 2.112456
Epoch 46 | Batch 80/100 | Loss 2.107908
Epoch 46 | Batch 90/100 | Loss 2.104434
Epoch 47 | Batch 0/100 | Loss 1.759290
Epoch 47 | Batch 10/100 | Loss 1.999280
Epoch 47 | Batch 20/100 | Loss 1.989912
Epoch 47 | Batch 30/100 | Loss 2.032384
Epoch 47 | Batch 40/100 | Loss 2.018167
Epoch 47 | Batch 50/100 | Loss 2.021286
Epoch 47 | Batch 60/100 | Loss 2.041704
Epoch 47 | Batch 70/100 | Loss 2.042977
Epoch 47 | Batch 80/100 | Loss 2.044864
Epoch 47 | Batch 90/100 | Loss 2.047996
Epoch 48 | Batch 0/100 | Loss 1.764250
Epoch 48 | Batch 10/100 | Loss 2.055613
Epoch 48 | Batch 20/100 | Loss 2.015111
Epoch 48 | Batch 30/100 | Loss 2.027616
Epoch 48 | Batch 40/100 | Loss 2.058071
Epoch 48 | Batch 50/100 | Loss 2.067514
Epoch 48 | Batch 60/100 | Loss 2.065128
Epoch 48 | Batch 70/100 | Loss 2.064096
Epoch 48 | Batch 80/100 | Loss 2.058830
Epoch 48 | Batch 90/100 | Loss 2.056471
Epoch 49 | Batch 0/100 | Loss 1.954219
Epoch 49 | Batch 10/100 | Loss 2.020163
Epoch 49 | Batch 20/100 | Loss 2.080745
Epoch 49 | Batch 30/100 | Loss 2.059809
Epoch 49 | Batch 40/100 | Loss 2.056055
Epoch 49 | Batch 50/100 | Loss 2.054646
